Country Name,ISO,Time,Time Code,Employment in agriculture (% of total employment) [SL.AGR.EMPL.ZS],"Employers, female (% of employment) [SL.EMP.MPYR.FE.ZS]","Foreign direct investment, net inflows (% of GDP) [BX.KLT.DINV.WD.GD.ZS]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (constant 2005 US$) [NY.GDP.PCAP.KD],GDP (constant 2005 US$) [NY.GDP.MKTP.KD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],GINI index (World Bank estimate) [SI.POV.GINI],Income share held by fourth 20% [SI.DST.04TH.20],Income share held by highest 20% [SI.DST.05TH.20],Income share held by lowest 20% [SI.DST.FRST.20],Income share held by second 20% [SI.DST.02ND.20],Income share held by third 20% [SI.DST.03RD.20],"Labor force, female (% of total labor force) [SL.TLF.TOTL.FE.ZS]",Oil rents (% of GDP) [NY.GDP.PETR.RT.ZS],Other taxes (% of revenue) [GC.TAX.OTHR.RV.ZS],"Population, total [SP.POP.TOTL]",Public and publicly guaranteed debt service (% of GNI) [DT.TDS.DPPG.GN.ZS],Ratio of female to male labor force participation rate (%) (national estimate) [SL.TLF.CACT.FM.NE.ZS],Ratio of female to male labor force participation rate (%) (modeled ILO estimate) [SL.TLF.CACT.FM.ZS],Rural population (% of total population) [SP.RUR.TOTL.ZS],Social contributions (% of revenue) [GC.REV.SOCL.ZS],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],Taxes on exports (% of tax revenue) [GC.TAX.EXPT.ZS],Taxes on goods and services (% of revenue) [GC.TAX.GSRV.RV.ZS],"Taxes on income, profits and capital gains (% of revenue) [GC.TAX.YPKG.RV.ZS]",Taxes on international trade (% of revenue) [GC.TAX.INTT.RV.ZS],Total debt service (% of GNI) [DT.TDS.DECT.GN.ZS],Total natural resources rents (% of GDP) [NY.GDP.TOTL.RT.ZS],Trade (% of GDP) [NE.TRD.GNFS.ZS],Urban population (% of total) [SP.URB.TOTL.IN.ZS],"Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]"
Israel,ISR,1990,YR1990,4.09999990463257,..,0.28767205858722,6.83546981191492,"13,500.0473561543","62,910,220,679.6791",3.57996837129433,..,..,..,..,..,..,40.4151775759512,0.00272286892058088,..,4660000,..,65.9711059027941,65.9744412839466,9.64100000000001,..,..,..,..,..,..,..,0.0176677718508239,80.0757816722091,90.359,..,9.60000038146973
Israel,ISR,1991,YR1991,3.5,..,0.58407692609093,7.69937902529357,"13,690.4257456973","67,753,917,015.4562",1.41020534610388,..,..,..,..,..,..,40.9366790419148,0.00197321899402594,..,4949000,..,66.9887270471626,67.2025702963755,9.53700000000001,..,..,..,..,..,..,..,0.0126869615295571,75.2526790439712,90.463,10.6000003814697,10.6000003814697
Israel,ISR,1992,YR1992,3.5,..,0.894768311155116,5.62779511149181,"13,969.7381700363","71,566,968,645.0962",2.04020261697696,35.5,22.93,42.44,6.93,11.44,16.27,41.7844686037006,0.00159936958713728,..,5123000,..,68.7702273862059,68.9822289343364,9.435,..,..,..,..,..,..,..,0.0110627101833827,74.9687769568495,90.565,11.1999998092651,11.1999998092651
Israel,ISR,1993,YR1993,3.5,..,0.917549724020794,5.55687213770648,"14,359.2194612311","75,543,853,585.5367",2.78803572732758,..,..,..,..,..,..,41.9699000419476,0.00114261249384438,..,5261000,..,69.1082835240976,69.2675167650784,9.334,..,..,..,..,..,..,..,0.0119624025263157,81.012028734464,90.666,10,10
Israel,ISR,1994,YR1994,3.29999995231628,..,0.59140440095835,6.93182587373767,"14,962.1081634372","80,780,421,974.3974",4.19861750726686,..,..,..,..,..,..,42.8500777822772,0.000617436685157035,..,5399000,..,71.1783460286421,71.2241624010589,9.233,..,..,..,..,..,..,..,0.00925096425878053,80.5811322481814,90.767,7.80000019073486,7.80000019073486
Israel,ISR,1995,YR1995,2.90000009536743,1.10000002384186,1.35955092818568,21.828890975002,"17,748.2222211605","98,413,892,216.3352",18.6211329799884,..,..,..,..,..,..,43.3771369803335,0.000509840308729847,..,5545000,..,72.4960212526544,72.6114634205456,9.134,..,..,..,..,..,..,..,0.00750790826241764,63.3430408484658,90.866,6.90000009536743,6.90000009536743
Israel,ISR,1996,YR1996,2.5,1.20000004768372,1.27985696139526,5.79281079030937,"18,291.430566375","104,114,822,783.806",3.06063524811408,..,..,..,..,..,..,43.739135484085,0.0011434745928741,..,5692000,..,73.4299510379601,73.5056524691321,9.057,..,..,..,..,..,..,..,0.00678570765768975,61.712130605497,90.943,6.69999980926514,6.69999980926514
Israel,ISR,1997,YR1997,2.40000009536743,1.29999995231628,1.44118269605567,3.87271270950274,"18,530.9956748169","108,146,890,758.231",1.30971225882274,38.1,22.86,44.34,6.13,10.72,15.94,44.2121640850254,0.00152744505679798,..,5836000,..,74.3506499538334,74.6732029301113,8.991,..,..,..,..,..,..,..,0.00719568701313372,61.1824305317587,91.009,7.69999980926514,7.69999980926514
Israel,ISR,1998,YR1998,2.29999995231628,1.20000004768372,1.51087768430881,4.33088113258331,"18,896.4334358658","112,830,604,045.555",1.97203521851552,..,..,..,..,..,..,44.6297243674738,0.000595361976768353,..,5971000,..,75.9016380935418,75.8620683175307,8.926,..,..,..,..,..,..,..,0.00516270591679439,60.2530069750838,91.074,8.5,8.5
Israel,ISR,1999,YR1999,2.29999995231628,1.5,3.56907012782772,3.66492051401757,"19,096.4499590711","116,965,755,999.31",1.05848822680798,..,..,..,..,..,..,45.2756556508721,0.000856812498838737,..,6125000,..,77.9242152265995,77.9242152265995,8.861,..,..,..,..,..,..,..,0.00479063701314969,68.3183373463439,91.139,8.89999961853027,8.89999961853027
Israel,ISR,2000,YR2000,2.20000004768372,1.39999997615814,6.12204351582003,8.9232106465133,"20,258.0468741319","127,402,856,791.416",6.08278982507456,..,..,..,..,..,..,45.7988681776126,0.000534679826212852,4.74541337474295,6289000,..,79.2763180390951,79.5379570570832,8.797,14.6491079790866,27.2715248728464,..,26.2546158674168,33.7219456817465,0.633586238764794,..,0.00355128790991063,71.6998839478624,91.203,8.80000019073486,8.80000019073486
Israel,ISR,2001,YR2001,2,1.29999995231628,1.36677823115523,0.110755048911386,"19,808.0388084748","127,543,961,887.77",-2.22137932868401,39.2,23.04,44.93,5.7,10.47,15.87,45.8921288512845,0.000445852938592999,4.67433589704476,6439000,..,79.7364100783169,80.0000025221139,8.733,15.5362551900246,26.9630824830977,..,26.0738654516387,33.4007513131867,0.596076952752268,..,0.00192871382992814,65.498078140337,91.267,9.30000019073486,9.30000019073486
Israel,ISR,2002,YR2002,2,1.39999997615814,1.32011066114975,-0.0610551281169478,"19,401.2313178742","127,466,089,758.433",-2.05374946270091,..,..,..,..,..,..,46.0469381288589,0.000614950617641344,5.00397646788109,6570000,..,80.3986726121024,80.6666692097982,8.67,15.7770380633766,26.0459723567215,..,27.6429824147821,29.5125165527609,0.593045023914696,..,0.00216057808306724,69.2738797429351,91.33,10.3000001907349,10.3000001907349
Israel,ISR,2003,YR2003,1.89999997615814,1.60000002384186,2.64770475507097,1.07701313142807,"19,259.2965728283","128,838,916,283.25",-0.731575964021943,..,..,..,..,..,..,46.5339522302742,0.000419211773741165,5.1749918126471,6689700,..,81.6971709163411,82.0000012715658,8.607,16.5302072502932,25.3021901176034,..,28.7108511333999,28.6210138548597,0.60856576571875,..,0.00221736704349377,70.673795481195,91.393,10.6999998092651,10.6999998092651
Israel,ISR,2004,YR2004,2,1.70000004768372,2.1988349575982,5.05309538725543,"19,877.9952443749","135,349,269,618.948",3.21246764754332,..,..,..,..,..,..,46.4795249422354,0.000666344451690908,5.71830853509541,6809000,..,81.8481843614278,82.0132046441612,8.544,16.5506484824578,25.14526264296,..,29.2583862519511,28.9661314612964,0.682004025809359,..,0.134094948675902,78.7852807309025,91.456,10.3999996185303,10.3999996185303
Israel,ISR,2005,YR2005,2,1.5,3.41193282020695,4.33895004843599,"20,378.061906558","141,222,006,818.638",2.51567955437881,41.86,23.27,46.68,4.74,9.89,15.42,46.5874201093504,0.00122386932693841,5.86048101391023,6930100,..,82.3723218641664,82.537063994091,8.482,16.4053040775616,25.5998627216906,..,29.2395583492232,30.1805212883842,0.716339769937941,..,0.275310490466864,82.1522906075151,91.518,9,9
Israel,ISR,2006,YR2006,1.79999995231628,1.5,10.0475616399997,5.78008134498491,"21,178.2119582311","149,384,753,689.775",3.92652674892324,..,..,..,..,..,..,46.6072961229911,0.00137429217020226,4.91264989091053,7053700,..,82.487729598268,82.516338840605,8.42,15.3979902459924,26.4025326243078,..,27.8811427345756,32.6432900178182,0.699433127368604,..,0.350703783732192,81.9873450565522,91.58,8.39999961853027,8.39999961853027
Israel,ISR,2007,YR2007,1.60000002384186,1.70000004768372,4.97981865460749,6.26726843308676,"22,109.3156364979","158,747,097,201.619",4.39651694913221,41.18,23.36,46.09,4.89,9.96,15.7,46.563766303255,0.00130411789937808,4.76945394855586,7180100,..,82.6860826941196,82.4193523776147,8.35899999999999,15.3596418389432,26.3763182287472,..,28.9020597561465,33.0462830877799,0.780981776894451,..,0.362034348441361,82.4418982744463,91.641,7.30000019073486,7.30000019073486
Israel,ISR,2008,YR2008,1.70000004768372,1.70000004768372,5.08327193281701,3.50065127929508,"22,480.3359635851","164,304,279,490.651",1.67811764591544,..,..,..,..,..,..,46.5672626355339,0.00148478696655288,4.45560496717459,7308800,..,82.7419342533234,82.3434989812064,8.298,16.582412978854,24.0173784611422,..,30.5091384876284,29.9915901439309,0.847785755250733,..,0.949403419783148,77.8777065117836,91.702,6.09999990463257,6.09999990463257
Israel,ISR,2009,YR2009,1.70000004768372,..,2.14944257845298,1.90421742717031,"22,367.3439957116","167,432,990,214.299",-0.502625797303836,..,..,..,..,..,..,47.1139618861431,0.000892217307773344,4.62597578789403,7485600,..,84.7649896115963,84.329562966353,8.23699999999999,17.3952762825591,21.9774846124683,..,32.7103474544452,27.4395207005703,0.883836608536545,..,0.284374435158144,64.1532091199306,91.763,7.5,7.5
Israel,ISR,2010,YR2010,..,..,2.36555345337793,5.75053218404038,"23,225.4155783715","177,061,278,203.273",3.8362694418454,42.78,22.89,47.4,4.61,9.62,15.48,47.1145421087422,0.001039197521716,4.82999015534103,7623600,..,84.7266882902349,84.4301751497147,8.176,17.2995159058856,22.6299174602926,..,33.2134385534531,27.0243790436615,0.900120834965142,..,0.291286175110455,68.0267281243577,91.824,6.59999990463257,6.59999990463257
Israel,ISR,2011,YR2011,..,..,3.51927669135481,4.19087689744306,"23,755.6592245244","184,481,698,405.811",2.28303189823933,..,..,..,..,..,..,46.9985894686504,0.00488035436101059,4.69551069056809,7765800,..,84.4301751497147,84.1599975585938,8.114,17.232539505712,23.0322004766084,..,32.8981035152778,27.7836909580777,0.906358685598188,..,0.417229260532603,71.4130592309473,91.886,5.59999990463257,5.59999990463257
Israel,ISR,2012,YR2012,..,..,3.131822102986,2.9957898927783,"24,019.7689754982","190,008,382,480.678",1.1117761392248,..,..,..,..,..,..,46.7378011545891,0.00482939817355438,4.61178921423758,7910500,..,83.8383779445554,83.5971201066491,8.051,17.2311967628831,22.1273123728834,..,32.7121427250866,27.9206959452892,0.764921730485661,..,0.307840377136969,72.3134179369647,91.949,6.90000009536743,6.90000009536743
Israel,ISR,2013,YR2013,..,..,4.06270026336526,3.2482916354476,"24,341.5111204724","196,180,408,875.448",1.3394889239045,..,..,..,..,..,..,46.7521690806042,0.00410881762085806,..,8059500,..,83.8616707252334,83.7916104261033,7.988,..,..,..,..,..,..,..,0.436720469407265,64.4758213644353,92.012,6.30000019073486,..
Israel,ISR,2014,YR2014,..,..,2.21479839076551,2.7667319656361,"24,540.5761150682","201,608,194,958.12",0.817800479233142,..,..,..,..,..,..,..,..,..,8215300,..,..,..,7.92400000000001,..,..,..,..,..,..,..,..,62.3172615731341,92.076,..,..
Israel,ISR,2015,YR2015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,1977,YR1977,..,..,-0.298486040838305,-2.59754869763812,..,..,-3.62307961786732,..,..,..,..,..,..,..,0,..,2059399,5.04662084148846,..,..,54.9,..,..,..,..,..,..,9.1067179660395,9.06499569165891,58.1491405121058,45.1,..,..
Jamaica,JAM,1978,YR1978,..,..,-1.00585061085646,-0.0537003148009489,..,..,-1.05820457009507,..,..,..,..,..,..,..,0,..,2080307,8.0212704283107,..,..,54.355,..,..,..,..,..,..,27.3231839729018,11.4581700702908,77.8830181975968,45.645,..,..
Jamaica,JAM,1979,YR1979,..,..,-1.08863097245134,-1.06004131730367,..,..,-2.18075279778117,..,..,..,..,..,..,..,0,..,2104141,9.3075864761459,..,..,53.809,..,..,..,..,..,..,13.6153134801199,11.7125312745032,100.439283127322,46.191,..,..
Jamaica,JAM,1980,YR1980,..,..,1.03382149385096,-5.71415924592715,..,..,-6.98982501166638,..,..,..,..,..,..,..,0,..,2133000,8.43327029593834,59.8518541124132,..,53.261,..,..,..,..,..,..,11.446172760682,11.4369615976717,102.107640736628,46.739,..,27.2999992370605
Jamaica,JAM,1981,YR1981,..,..,-0.386031956226799,2.63944799408719,..,..,1.24864383822225,..,..,..,..,..,..,..,0,..,2162300,8.51500240461784,81.2967573930453,..,52.714,..,..,..,..,..,..,13.7080874693989,11.2756232594373,102.996099417739,47.286,..,25
Jamaica,JAM,1982,YR1982,..,..,-0.479733341557726,2.06923162402566,..,..,0.31557635590687,..,..,..,..,..,..,..,0,..,2200100,7.84218549554753,81.6953301639167,..,52.187,..,..,..,..,..,..,11.6991036875573,9.1823740132468,86.6833653190378,47.813,..,26.7000007629395
Jamaica,JAM,1983,YR1983,..,..,-0.516679880216784,1.90907840238164,..,..,0.0580879119420814,..,..,..,..,..,..,..,0,..,2240800,8.1485503249192,..,..,51.984,..,..,..,..,..,..,12.0011284674233,6.7016723043092,78.7236146724874,48.016,..,26.3999996185303
Jamaica,JAM,1984,YR1984,..,..,0.513994882171179,-1.54234579969575,..,..,-3.23088226148438,..,..,..,..,..,..,..,0,..,2279900,13.0469149496979,..,..,51.78,..,..,..,..,..,..,21.1111878950775,11.3349822774723,117.188653463454,48.22,..,25.6000003814697
Jamaica,JAM,1985,YR1985,..,..,-0.428522653999892,-2.94363557496608,..,..,-4.25390279406567,..,..,..,..,..,..,..,0,..,2311100,19.3685395526926,..,..,51.576,..,..,..,..,..,..,27.9553025931723,9.00296738154508,121.555035537718,48.424,..,25
Jamaica,JAM,1986,YR1986,..,..,-0.166996443042413,1.88258818544867,..,..,0.80522714076136,..,..,..,..,..,..,..,0,..,2335800,19.1727496415211,..,..,51.372,..,..,..,..,..,..,27.295398327656,6.993316775774,94.7295084421509,48.628,..,23.7000007629395
Jamaica,JAM,1987,YR1987,..,..,1.62457811416655,7.850354826906,..,..,7.17130043592573,..,..,..,..,..,..,..,0,..,2350600,14.7339455343059,..,..,51.168,..,..,..,..,..,..,25.4923349881321,5.38504747930455,92.8692278834288,48.832,..,21
Jamaica,JAM,1988,YR1988,..,..,-0.313451552358751,3.97430201540303,..,..,3.71838156399863,43.16,21.2,49.12,5.41,9.78,14.49,..,0,..,2356400,12.66703492051,..,..,50.964,..,..,..,..,..,..,20.9503100232924,4.49646227244185,91.417472350161,49.036,..,18.8999996185303
Jamaica,JAM,1989,YR1989,..,..,1.29627249495165,7.173304345658,..,..,6.33844555985871,..,..,..,..,..,..,..,0,..,2374900,9.77717977933255,..,..,50.76,..,..,..,..,..,..,15.6228607374258,6.03082251963302,96.0102804247623,49.24,..,16.7999992370605
Jamaica,JAM,1990,YR1990,..,..,3.00291262394005,4.20053511470293,..,..,3.54219700581923,41.11,21.28,47.94,6.15,10.16,14.48,46.1103508546997,0,..,2390000,11.2367544717479,81.144343677132,81.1735929690189,50.556,..,..,..,..,..,..,15.5720338157312,6.81416518054808,99.9401719360276,49.444,..,15.6999998092651
Jamaica,JAM,1991,YR1991,..,0.899999976158142,3.24387041434159,4.83823875324414,..,..,4.13924221615977,..,..,..,..,..,..,46.3974959745675,0,..,2406042,14.746144811113,..,82.0858914427962,50.344,..,..,..,..,..,..,18.6682699887097,8.50098140439809,101.598788796013,49.656,15.6999998092651,15.6999998092651
Jamaica,JAM,1992,YR1992,27.2999992370605,0.699999988079071,4.0277730968906,1.95554250245047,..,..,1.24014148883838,..,..,..,..,..,..,46.6542964120314,0,..,2423044,16.6290748995857,..,83.0049311071285,50.104,..,..,..,..,..,..,20.681915946319,9.21335258019117,125.494326721559,49.896,15.3999996185303,15.3999996185303
Jamaica,JAM,1993,YR1993,24.3999996185303,0.899999976158142,1.59265118567412,9.41710256708754,..,..,8.61116231244185,35.67,22.42,42.82,6.8,11.66,16.3,46.8201757148652,0,..,2441024,8.91382414687482,..,83.8071715364176,49.864,..,..,..,..,..,..,11.4016111470499,5.29415522860709,103.022461965622,50.136,16.2999992370605,16.2999992370605
Jamaica,JAM,1994,YR1994,23.6000003814697,1.20000004768372,2.6264989752869,1.38338980273647,..,..,0.601254677774648,..,..,..,..,..,..,47.1029515999432,0,..,2460002,9.2380953660664,84.3243263863228,84.8447242878979,49.625,..,..,..,..,..,..,11.9220127512196,5.38283407874038,108.776937310884,50.375,15.3999996185303,15.3999996185303
Jamaica,JAM,1995,YR1995,23.2000007629395,1.5,2.5354899870002,2.34995704147829,..,..,1.52463670239946,..,..,..,..,..,..,46.5612429739737,0,..,2480000,9.11960526380523,80.4687458090485,83.2709091371479,49.385,..,..,..,..,..,..,11.8394906854759,3.07359559650192,111.302900165674,50.615,16.2000007629395,16.2000007629395
Jamaica,JAM,1996,YR1996,22.6000003814697,1.5,2.81433247695689,-0.113731206115546,..,..,-1.30456328388026,40.39,20.69,47.47,6.41,10.55,14.89,45.9942923542334,0,..,2509923,8.28173761389455,80.26489864122,81.6582930226214,49.145,..,..,..,..,..,..,10.1933179065927,3.53241100920727,99.0681821980881,50.855,16,16
Jamaica,JAM,1997,YR1997,21.2000007629395,1.89999997615814,2.72063061106234,-1.1404598723546,..,..,-2.08244781977123,..,..,..,..,..,..,45.3220594220254,0,..,2534069,7.249639882601,79.0884734675527,79.6460192355269,48.905,..,..,..,..,..,..,8.49922878780701,2.86988106663201,90.9921236276757,51.095,16.5,16.5
Jamaica,JAM,1998,YR1998,21,1.70000004768372,4.22207187699894,-2.33455354337816,..,..,-3.20208221400148,..,..,..,..,..,..,44.4924709186765,0,..,2556780,4.85060265951573,78.2137997883797,77.3536900984531,48.665,..,..,..,..,..,..,5.76871207837858,2.42802323132076,..,51.335,15.5,15.5
Jamaica,JAM,1999,YR1999,20.5,1.70000004768372,5.93030682948775,1.04767387073792,..,..,0.360399162341622,44.08,20.16,50.68,5.46,9.77,13.93,44.2493277574525,0,..,2574289,6.03621256994041,77.3972602739726,76.8245853677979,48.426,..,..,..,..,..,..,7.04316903207005,1.95481325134234,..,51.574,15.6999998092651,15.6999998092651
Jamaica,JAM,2000,YR2000,20.7999992370605,1.60000002384186,5.19834885022987,0.87870354796236,..,..,0.290430243497781,..,..,..,..,..,..,44.1083621679136,0,..,2589389,6.32891531519389,..,76.3191783347966,48.186,..,..,..,..,..,..,8.07969552879501,1.93596299150308,..,51.814,15.5,15.5
Jamaica,JAM,2001,YR2001,20.7000007629395,1.20000004768372,6.74280768655397,1.34492956396699,..,..,0.716102750703087,..,..,..,..,..,..,43.9878509179929,0,..,2605556,7.66159528889781,73.4246554440015,75.5813938588107,47.947,..,..,..,..,..,..,8.51706273501924,2.15789932627419,..,52.053,15,15
Jamaica,JAM,2002,YR2002,20.1000003814697,1.89999997615814,4.95010308644459,..,..,..,..,48.32,20.02,54.18,4.78,8.43,12.59,43.9597791153607,0,..,2615253,8.61952984693913,76.2758610166352,75.1948071764661,47.749,..,..,..,..,..,..,9.25542388016534,1.67011172293399,81.8467399957412,52.251,14.3000001907349,14.3000001907349
Jamaica,JAM,2003,YR2003,20.3999996185303,1.89999997615814,7.64243858790017,..,..,..,..,..,..,..,..,..,..,43.8417557559805,0,20.2871928036746,2624695,8.89126268841091,74.2296902903989,74.6736317263299,47.563,2.00638650663696,24.4637245613168,..,32.7615354006072,15.4101885722863,8.09519945362289,9.37716278321577,1.56808250381237,88.1505088149848,52.437,11.6999998092651,11.6999998092651
Jamaica,JAM,2004,YR2004,18.5,1.70000004768372,5.9135825304299,..,..,..,..,45.46,20.65,51.62,5.28,9.23,13.22,44.0200692567959,0,6.76520883552144,2634145,8.28664593872542,75.0339233743746,74.8361680082602,47.375,2.28642157091623,25.123382283377,..,28.941368370335,34.5193569267156,7.44383265188709,8.81750494133272,1.86998155005828,89.3306894687937,52.625,11.3999996185303,11.3999996185303
Jamaica,JAM,2005,YR2005,18.1000003814697,1.79999995231628,5.67565790509636,..,"4,251.49666374525","11,239,260,831.7736",..,..,..,..,..,..,..,44.2152540284445,0,9.74393457302201,2643601,8.56282089066523,..,75.4593206073959,47.189,2.31540405769627,25.3382060751795,..,29.5542013307035,33.7030717197252,7.94342209116446,9.22595706287288,1.99540734885659,90.5249680995078,52.811,10.8999996185303,10.8999996185303
Jamaica,JAM,2006,YR2006,18.2000007629395,2.09999990463257,7.06209487977958,..,..,..,..,..,..,..,..,..,..,44.3274177223745,0,9.85242109136705,2653042,5.41679831004356,..,76.0526305750796,47.002,2.39643142982804,26.1426417834886,..,29.5570821967913,33.5157011607685,7.4067465472557,6.17943699698538,2.39959109821,100.766848047173,52.998,9.60000038146973,9.60000038146973
Jamaica,JAM,2007,YR2007,17.6000003814697,2.09999990463257,6.34518831049026,1.40000000249675,..,..,1.04051777519692,..,..,..,..,..,..,44.4991637315908,0,9.8813135369445,2662481,8.39096164786427,77.5510204081633,76.7810005537854,46.816,2.4044969379816,27.0027364072861,..,29.2721016861788,35.1124038083682,7.32204322653998,10.6098690066974,2.50018275662669,101.27640613405,53.184,9.39999961853027,9.39999961853027
Jamaica,JAM,2008,YR2008,18.7000007629395,2.09999990463257,10.0426020137373,-0.714065463154242,..,..,-1.06532785929757,..,..,..,..,..,..,44.6483794435403,0,10.1191061152841,2671934,7.06448434160277,77.8078468372753,77.4834437086093,46.629,2.1569827986463,27.2743632804079,..,29.8329909954762,36.4970068594685,6.85813637751076,8.81063670928963,1.7534060402514,113.592034612936,53.371,10.6000003814697,10.6000003814697
Jamaica,JAM,2009,YR2009,20.2000007629395,..,4.00135020686151,-4.41122099220618,..,..,-4.74817551467393,..,..,..,..,..,..,44.5194743325044,0,8.83966324167015,2681386,10.8206996948021,77.576599436615,77.4281801033945,46.443,1.95385540331943,27.1556159079606,..,30.3224689057481,37.1689117421138,5.93085883122057,12.9487004290824,1.39394685626127,86.8524318816047,53.557,11.3999996185303,11.3999996185303
Jamaica,JAM,2010,YR2010,20.2000007629395,..,1.40411019914253,-1.4800268965969,..,..,-1.82558331580152,..,..,..,..,..,..,44.6380868495035,0,9.58774352372619,2690824,6.42576755777506,77.840906320032,77.9020989691462,46.257,2.472194821806,26.5412247327244,..,34.6686291540571,31.4305745708759,6.60235784466127,9.29863933273123,1.50495115003741,80.8574749626846,53.743,12.3999996185303,12.3999996185303
Jamaica,JAM,2011,YR2011,17.6000003814697,2.20000004768372,1.19688270447489,1.7031500847408,..,..,1.36359186129779,..,..,..,..,..,..,44.6313179571795,0,10.0692449341854,2699838,8.65703000463304,78.2051337785045,78.0590734051856,46.07,3.07517129547615,25.7047228111595,..,35.0987189761187,31.8397359640085,6.55385621240786,11.7888418547603,1.58446739665326,83.885104124488,53.93,12.6999998092651,12.6999998092651
Jamaica,JAM,2012,YR2012,18.1000003814697,2.29999995231628,2.79377477178822,0.724298565893577,..,..,0.427943958868894,..,..,..,..,..,..,44.9277490232535,0,9.5048512322317,2707805,7.55261645849467,79.0598324967444,79.014082357917,45.873,2.76613623276287,27.0683125290544,..,35.0943688497467,32.981570056646,7.04895978985269,12.5202086645168,1.3677749996428,82.2345192726564,54.127,13.6999998092651,13.6999998092651
Jamaica,JAM,2013,YR2013,..,..,4.12828855394184,1.27485802154679,..,..,1.01636732182027,..,..,..,..,..,..,44.8943702888839,..,..,2714734,5.5436016071027,..,79.1255250589018,45.664,..,..,..,..,..,..,8.78554530813955,1.44898102763857,82.4125210375296,54.336,15,..
Jamaica,JAM,2014,YR2014,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2721252,..,..,..,45.444,..,..,..,..,..,..,..,..,..,54.556,..,..
Jamaica,JAM,2015,YR2015,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,1977,YR1977,..,..,0.535594802548268,6.50994626663541,"1,504.11738846724","2,927,960,031.91198",2.66041462501096,..,..,..,..,..,..,..,0,..,1946630,2.50319295832425,..,..,41.684,..,..,..,..,..,..,2.92285158151045,0.444266080433806,116.034183082271,58.316,..,..
Jordan,JOR,1978,YR1978,..,..,2.16832013327697,21.0041182089389,"1,752.9760760441","3,542,952,218.12526",16.5451639270294,..,..,..,..,..,..,..,0,..,2021107,2.93547091621364,..,..,41.351,..,..,..,..,..,..,3.44488348439503,0.0600143773114243,113.276338948957,58.649,..,..
Jordan,JOR,1979,YR1979,..,..,0.806117201635131,9.12006813947504,"1,841.58994688132","3,866,071,874.56732",5.05505306365606,..,..,..,..,..,..,..,0,..,2099312,3.80601497661452,..,..,41.02,..,..,..,..,..,..,4.45290572620589,0.0617342223902308,121.465648854962,58.98,..,..
Jordan,JOR,1980,YR1980,..,..,0.865298287529013,19.0117496870605,"2,109.61934070697","4,601,079,782.08191",14.5542385415142,..,..,..,..,..,..,..,0,..,2181000,4.60248219550135,..,..,39.971,..,..,..,..,..,..,5.30457078660408,1.05467268844717,125.703983516484,60.029,..,..
Jordan,JOR,1981,YR1981,..,..,3.21181176404883,4.70751506876272,"2,124.902329147","4,817,676,306.14921",0.724442943099916,..,..,..,..,..,..,..,0,..,2267246,5.91683047217294,..,..,38.536,..,..,..,..,..,..,6.78467313195569,1.19640622737681,142.175743770277,61.464,..,..
Jordan,JOR,1982,YR1982,..,..,1.26973274793662,7.38502458807947,"2,192.37288868226","5,173,462,885.93241",3.17523109696762,..,..,..,..,..,..,..,0,..,2359755,4.82098569363352,..,..,37.118,..,..,..,..,..,..,6.09473821480908,0.621613188475556,134.911206739802,62.882,..,..
Jordan,JOR,1983,YR1983,6.69999980926514,..,0.708531657284778,1.990395283894,"2,148.47666482132","5,276,435,247.22801",-2.0022243518678,..,..,..,..,..,..,..,0,..,2455896,6.08914797233513,..,..,35.722,..,..,..,..,..,..,7.32950125481815,0.176861041897672,117.138699205194,64.278,..,6.59999990463257
Jordan,JOR,1984,YR1984,..,..,1.56000207743872,8.6406439514393,"2,246.83533235366","5,732,353,230.26923",4.57806543319037,..,..,..,..,..,..,..,0,..,2551301,6.82802110613954,..,..,34.348,..,..,..,..,..,..,8.33212069820664,0.480775699075334,118.625962193015,65.652,..,..
Jordan,JOR,1985,YR1985,..,..,0.499626782014867,3.4563905345095,"2,242.99763416222","5,930,485,744.72491",-0.170804603977061,..,..,..,..,..,..,..,0,..,2644000,9.28868798663441,..,..,33.004,..,..,..,..,..,..,10.5229852008384,0.030925524811779,115.915993636343,66.996,..,..
Jordan,JOR,1986,YR1986,5.5,..,0.355423330172298,7.01415803220364,"2,312.84963080803","6,346,459,386.93722",3.1142251593099,36.06,22.08,43.75,7.27,11.23,15.66,..,0.0612491414004971,..,2744000,8.62275808401335,..,..,31.685,..,..,..,..,..,..,9.49527861097599,0.0998523972885672,81.8394962157713,68.315,..,13.3000001907349
